"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
465,229,"TLS","Timor-Leste",13,"Viqueque",59,"Ossu",465,"Liaruka","Suco","Community",NA,"Lia Ruca"
466,229,"TLS","Timor-Leste",13,"Viqueque",59,"Ossu",466,"Loihunu","Suco","Community",NA,"Loi Huno"
467,229,"TLS","Timor-Leste",13,"Viqueque",59,"Ossu",467,"Nahareka","Suco","Community",NA,"Naha Reka"
468,229,"TLS","Timor-Leste",13,"Viqueque",59,"Ossu",468,"Ossu De Cima","Suco","Community",NA,"Ossu Decima"
469,229,"TLS","Timor-Leste",13,"Viqueque",59,"Ossu",469,"Uabobu","Suco","Community",NA,"Uabubo"
470,229,"TLS","Timor-Leste",13,"Viqueque",59,"Ossu",470,"Uaibobo","Suco","Community",NA,NA
471,229,"TLS","Timor-Leste",13,"Viqueque",59,"Ossu",471,"Uaigia","Suco","Community",NA,"Uaguia"
472,229,"TLS","Timor-Leste",13,"Viqueque",60,"Uato Carbau",472,"Afaloicai","Suco","Community",NA,"Afaloikai"
473,229,"TLS","Timor-Leste",13,"Viqueque",60,"Uato Carbau",473,"Baha-Tata","Suco","Community",NA,"Baha Tata"
474,229,"TLS","Timor-Leste",13,"Viqueque",60,"Uato Carbau",474,"Irabin Hooli","Suco","Community",NA,NA
475,229,"TLS","Timor-Leste",13,"Viqueque",60,"Uato Carbau",475,"Irabin Letarea","Suco","Community",NA,"Irabin Leterea"
476,229,"TLS","Timor-Leste",13,"Viqueque",60,"Uato Carbau",476,"Loi Ulo","Suco","Community",NA,"Loi Ulu"
477,229,"TLS","Timor-Leste",13,"Viqueque",60,"Uato Carbau",477,"Uani-Uma","Suco","Community",NA,"Unai-Uma"
478,229,"TLS","Timor-Leste",13,"Viqueque",61,"Uatolari",478,"Afaloicai","Suco","Community",NA,"Afaloikai"
479,229,"TLS","Timor-Leste",13,"Viqueque",61,"Uatolari",479,"Babulo","Suco","Community",NA,NA
480,229,"TLS","Timor-Leste",13,"Viqueque",61,"Uatolari",480,"Makadiki","Suco","Community",NA,"Makadidi"
481,229,"TLS","Timor-Leste",13,"Viqueque",61,"Uatolari",481,"Matahoi","Suco","Community",NA,"Mata Ohi"
482,229,"TLS","Timor-Leste",13,"Viqueque",61,"Uatolari",482,"Uaitame","Suco","Community",NA,"Waitame"
483,229,"TLS","Timor-Leste",13,"Viqueque",61,"Uatolari",483,"Vessoru","Suco","Community",NA,"Vesoro"
484,229,"TLS","Timor-Leste",13,"Viqueque",62,"Viqueque",484,"Bahalar Uain","Suco","Community",NA,"Bahalara Uain"
485,229,"TLS","Timor-Leste",13,"Viqueque",62,"Viqueque",485,"Bibileo","Suco","Community",NA,NA
486,229,"TLS","Timor-Leste",13,"Viqueque",62,"Viqueque",486,"Caraubalau","Suco","Community",NA,"Carau Balu"
487,229,"TLS","Timor-Leste",13,"Viqueque",62,"Viqueque",487,"Fatu Dere","Suco","Community",NA,"Beaco"
488,229,"TLS","Timor-Leste",13,"Viqueque",62,"Viqueque",488,"Luca","Suco","Community",NA,NA
489,229,"TLS","Timor-Leste",13,"Viqueque",62,"Viqueque",489,"Maluru","Suco","Community",NA,"Beaco"
490,229,"TLS","Timor-Leste",13,"Viqueque",62,"Viqueque",490,"Uaimori","Suco","Community",NA,"Uai Mori"
491,229,"TLS","Timor-Leste",13,"Viqueque",62,"Viqueque",491,"Uma-Kiik","Suco","Community",NA,"Uma Kiik"
492,229,"TLS","Timor-Leste",13,"Viqueque",62,"Viqueque",492,"Uma Uain Leten","Suco","Community",NA,NA
493,229,"TLS","Timor-Leste",13,"Viqueque",62,"Viqueque",493,"Umauainkraik","Suco","Community",NA,"Uma Uain Craic"
